,Prot,Sent,Group,N1,N2,Pred,Code,Sentence,subj_attention,obj_attention
46,7,6,1,S,P,P,P_S-P,Взгляд на снимки были брошены из-под длинных опущенных ресниц.,"[0.004649869166314602, 0.005599113181233406, 0.011903710663318634, 0.01630883850157261, 0.2813466787338257, 0.018099986016750336, 0.0019672499038279057, 0.01810208149254322, 0.005340562202036381, 0.022761814296245575, 0.003987214993685484, 0.017069945111870766]","[0.0016928096301853657, 0.013708929531276226, 0.012096704915165901, 0.018105309456586838, 0.009529966861009598, 0.020246054977178574, 0.003141332883387804, 0.004504531621932983, 0.018934255465865135, 0.027973411604762077, 0.0025459998287260532, 0.007843566127121449]"
47,8,6,1,P,S,S,S_P-S,Взгляды на снимок был брошен из-под длинных опущенных ресниц.,"[0.00628240080550313, 0.001316748675890267, 0.02383040450513363, 0.0032202599104493856, 0.1627408266067505, 0.011335564777255058, 0.00442908052355051, 0.0073120431043207645, 0.0038788174279034138, 0.022936774417757988, 0.002552180550992489, 0.005194219760596752]","[0.002791814738884568, 0.008973131887614727, 0.022426746785640717, 0.019324447959661484, 0.011382678523659706, 0.02071649208664894, 0.004797153174877167, 0.005064981058239937, 0.00791928730905056, 0.02240939997136593, 0.0027712038718163967, 0.0031719179823994637]"
48,1,7,1,P,P,S,S_P-P,Возражения на упреки было принято без излишне бурных эмоций.,"[3.161589484079741e-05, 0.0033431043848395348, 0.0009861000580713153, 0.02576509118080139, 0.006259361747652292, 0.00045694480650126934, 4.405980871524662e-05, 0.006789794657379389, 0.002707653446123004, 9.015644900500774e-05, 0.009522018022835255, 0.004690724890679121]","[4.763968536281027e-05, 0.0007418020977638662, 0.00047767203068360686, 0.0014919852837920189, 0.001274811802431941, 0.0013211981859058142, 0.00010427995584905148, 0.0008049543248489499, 0.0002534025115892291, 5.1594677643151954e-05, 0.0011962457792833447, 0.0010154497576877475]"
49,2,7,1,P,P,P,P_P-P,Возражения на упреки были приняты без излишне бурных эмоций.,"[2.8571628718054853e-05, 0.004362698178738356, 0.0008737926254980266, 0.02218596078455448, 0.0041266814805567265, 0.0005643978365696967, 5.0138663937104866e-05, 0.003598493756726384, 0.0030205724760890007, 5.860884630237706e-05, 0.008678063750267029, 0.006515979301184416]","[5.29262179043144e-05, 0.0020497222431004047, 0.0005066577577963471, 0.002776598557829857, 0.0014712262200191617, 0.0012200414203107357, 0.0001391716650687158, 0.0009062677854672074, 0.0007827748195268214, 5.408671495388262e-05, 0.0034553278237581253, 0.0025203318800777197]"
50,3,7,1,S,S,S,S_S-S,Возражение на упрек было принято без излишне бурных эмоций.,"[2.3927603251649998e-05, 0.007687691133469343, 0.0005639441078528762, 0.03337840363383293, 0.0064445179887115955, 0.0004156694922130555, 3.9878774259705096e-05, 0.007798342499881983, 0.007325917016714811, 7.729075150564313e-05, 0.014537621289491653, 0.0069917417131364346]","[0.00029375473968684673, 0.002991024637594819, 0.0007283331942744553, 0.001978497253730893, 0.007352438755333424, 0.004450744949281216, 0.00015445475582964718, 0.0006622762302868068, 0.00043937156442552805, 0.00015160549082793295, 0.0017695348942652345, 0.008457491174340248]"
51,4,7,1,S,S,P,P_S-S,Возражение на упрек были приняты без излишне бурных эмоций.,"[2.63481997535564e-05, 0.003375803120434284, 0.0011484675342217088, 0.02553214691579342, 0.004909912124276161, 0.000553158693946898, 6.437980482587591e-05, 0.0052274069748818874, 0.0014431847957894206, 5.965727541479282e-05, 0.005583851132541895, 0.00486051244661212]","[0.00021943026513326913, 0.0022825608029961586, 0.0012013091472908854, 0.0015963200712576509, 0.006059376522898674, 0.004350774921476841, 0.00018752645701169968, 0.0007397627923637629, 0.00034469948150217533, 0.00015947486099321395, 0.0013503585942089558, 0.00604422390460968]"
52,5,7,1,S,P,S,S_S-P,Возражение на упреки было принято без излишне бурных эмоций.,"[3.93738919228781e-05, 0.009565208107233047, 0.000600229948759079, 0.04159660264849663, 0.005674812477082014, 0.0004963206010870636, 4.035983147332445e-05, 0.007115961518138647, 0.00806607585400343, 7.301950245164335e-05, 0.021900633350014687, 0.008678518235683441]","[4.986867861589417e-05, 0.001060726004652679, 0.0004448256513569504, 0.0016998985083773732, 0.0010579836089164019, 0.0010910957353189588, 7.505458052037284e-05, 0.0008139894343912601, 0.00036698306212201715, 3.561366247595288e-05, 0.0016156283672899008, 0.0010936330072581768]"
53,6,7,1,S,P,P,P_S-P,Возражение на упреки были приняты без излишне бурных эмоций.,"[3.610944622778334e-05, 0.004690601024776697, 0.0012931321980431676, 0.028564199805259705, 0.006018763408064842, 0.0006452682428061962, 6.160136399557814e-05, 0.005700137931853533, 0.003014293732121587, 8.117769903037697e-05, 0.009856709279119968, 0.007190133910626173]","[6.978308374527842e-05, 0.002044365042820573, 0.0007886329549364746, 0.0030324531253427267, 0.0019557124469429255, 0.0013431280385702848, 0.00016368836804758757, 0.0010413971031084657, 0.0007215745281428099, 7.955556793604046e-05, 0.00400475924834609, 0.002359630074352026]"
54,7,7,1,P,S,S,S_P-S,Возражения на упрек было принято без излишне бурных эмоций.,"[2.3677317585679702e-05, 0.0032208822667598724, 0.0010769293876364827, 0.02164451777935028, 0.006880791857838631, 0.0003716764331329614, 4.785694181919098e-05, 0.0075881644152104855, 0.0031957337632775307, 9.038933058036491e-05, 0.0077948491089046, 0.0043721674010157585]","[0.0002450958709232509, 0.002332320436835289, 0.0010363077744841576, 0.0011562914587557316, 0.0067991828545928, 0.004912304226309061, 0.00019118138880003244, 0.0006815952365286648, 0.00029719495796598494, 0.0001902715303003788, 0.0011945137521252036, 0.006710986141115427]"
55,8,7,1,P,S,P,P_P-S,Возражения на упрек были приняты без излишне бурных эмоций.,"[2.6026849809568375e-05, 0.003917566034942865, 0.0010460148332640529, 0.021220773458480835, 0.0038868894334882498, 0.0005663825431838632, 5.524274820345454e-05, 0.004075676668435335, 0.0022450475953519344, 5.530750422622077e-05, 0.006412161979824305, 0.00552914896979928]","[0.00024810581817291677, 0.002526966156437993, 0.0009010881185531616, 0.0014968866016715765, 0.005265115760266781, 0.004508226178586483, 0.00019559566862881184, 0.000797032262198627, 0.0004626108566299081, 0.0001556622446514666, 0.0015296577475965023, 0.006446685642004013]"
56,1,8,1,P,P,P,P_P-P,Выстрелы в цели были неточными из-за сбитого прицела ружья.,"[7.223859483929118e-06, 0.0018550289096310735, 0.0020619556307792664, 0.00777425104752183, 0.000948046101257205, 0.0006117377779446542, 3.7993868318153545e-05, 0.0019306776812300086, 0.004325296264141798, 1.8988239389727823e-05, 0.001683140522800386, 0.004553362261503935]","[0.00010867197852348909, 0.002657829551026225, 0.0013820567401126027, 0.00664215162396431, 0.0008900712127797306, 0.0029763001948595047, 0.00020745961228385568, 0.0014529976760968566, 0.0012988651869818568, 4.895793608739041e-05, 0.001956488937139511, 0.0026511901523917913]"
57,2,8,1,S,S,S,S_S-S,Выстрел в цель был неточным из-за сбитого прицела ружья.,"[1.1346852261340246e-05, 0.0024962658062577248, 0.004766358062624931, 0.020966926589608192, 0.0011572536313906312, 0.0011240288149565458, 8.00207708380185e-05, 0.0007003509090282023, 0.0021123101469129324, 3.105929135926999e-05, 0.0017320854822173715, 0.0044193994253873825]","[8.255043212557212e-05, 0.002663169987499714, 0.0015214234590530396, 0.004511782433837652, 0.0010323510505259037, 0.0032040595542639494, 0.00033874434302560985, 0.0010369770461693406, 0.000961490033660084, 5.719790351577103e-05, 0.0010123277315869927, 0.001251290668733418]"
58,3,8,1,S,S,P,P_S-S,Выстрел в цель были неточными из-за сбитого прицела ружья.,"[2.175274676119443e-05, 0.000855842197779566, 0.00904112495481968, 0.010036171413958073, 0.0031129803974181414, 0.0014994918601587415, 7.076176552800462e-05, 0.0011584378080442548, 0.0010404939530417323, 5.374584361561574e-05, 0.0009065658668987453, 0.002095689531415701]","[0.00013229275646153837, 0.0018383172573521733, 0.003645592601969838, 0.004254307597875595, 0.0015604835934937, 0.00374357751570642, 0.00045736017636954784, 0.0011534569784998894, 0.0006860251887701452, 0.00014348737022373825, 0.0005884006386622787, 0.0010725170141085982]"
59,4,8,1,S,P,S,S_S-P,Выстрел в цели был неточным из-за сбитого прицела ружья.,"[1.0190912689722609e-05, 0.002201471012085676, 0.00441292580217123, 0.019645141437649727, 0.001268367632292211, 0.0014162537408992648, 6.138292519608513e-05, 0.000702882360201329, 0.0016706587048247457, 2.1134277631063014e-05, 0.0016007265076041222, 0.004104989115148783]","[0.00010609470336930826, 0.0018342668190598488, 0.0019629718735814095, 0.006201826501637697, 0.0010952180018648505, 0.004488339181989431, 0.00027435627998784184, 0.0011637549614533782, 0.0005552099901251495, 7.680282578803599e-05, 0.0014529250329360366, 0.0012840181589126587]"
60,5,8,1,S,P,P,P_S-P,Выстрел в цели были неточными из-за сбитого прицела ружья.,"[2.297689934493974e-05, 0.0007126152631826699, 0.010883226990699768, 0.00805725622922182, 0.004209697246551514, 0.0020550170447677374, 6.067065987735987e-05, 0.0011785730021074414, 0.0006952646072022617, 5.504480577656068e-05, 0.0007895926828496158, 0.001992759993299842]","[0.00017544336151331663, 0.0015963249607011676, 0.004550426732748747, 0.006357826758176088, 0.0016305091558024287, 0.004767999518662691, 0.0004334512341301888, 0.001416079350747168, 0.0004982929094694555, 0.0001860997872427106, 0.0008334180456586182, 0.0015258374623954296]"
61,6,8,1,P,S,S,S_P-S,Выстрелы в цель был неточным из-за сбитого прицела ружья.,"[5.050072286394425e-05, 0.0008963132277131081, 0.005678805988281965, 0.004085664637386799, 0.002601920161396265, 0.0018731161253526807, 0.00042127410415560007, 0.004209715873003006, 0.002235528314486146, 0.00025708143948577344, 0.0008472410845570266, 0.0038034652825444937]","[0.0006315167411230505, 0.001967027550563216, 0.003401358611881733, 0.0037659958470612764, 0.003369264304637909, 0.007968608289957047, 0.0020291556138545275, 0.003383022965863347, 0.0007138169021345675, 0.0007744442555122077, 0.0007334467372857034, 0.001109121018089354]"
62,7,8,1,P,S,P,P_P-S,Выстрелы в цель были неточными из-за сбитого прицела ружья.,"[7.871673915360589e-06, 0.0018152027623727918, 0.0018946435302495956, 0.0077075716108083725, 0.0007550723967142403, 0.0005071748164482415, 4.267499389243312e-05, 0.001851055771112442, 0.004446906503289938, 2.1378908058977686e-05, 0.00153083645273, 0.004034447018057108]","[9.49809982557781e-05, 0.0027868144679814577, 0.0014052164042368531, 0.004574024584144354, 0.0008497607777826488, 0.0026142511051148176, 0.00023096241056919098, 0.0014930249890312552, 0.0012668846175074577, 5.877157309441827e-05, 0.0013791642850264907, 0.0017192886443808675]"
63,8,8,1,P,P,S,S_P-P,Выстрелы в цели был неточным из-за сбитого прицела ружья.,"[4.7899429773679e-05, 0.0008490141481161118, 0.005956475157290697, 0.004143610596656799, 0.0035502631217241287, 0.002293648663908243, 0.000364612671546638, 0.004206393845379353, 0.002170773921534419, 0.00021950423251837492, 0.001026154961436987, 0.004243624862283468]","[0.0008635257254354656, 0.0014528176980093122, 0.003384297713637352, 0.004799440037459135, 0.004382801242172718, 0.010257523506879807, 0.0017900788225233555, 0.0037445786874741316, 0.00044963412801735103, 0.0008336499449796975, 0.0013243895955383778, 0.0011628679931163788]"
64,1,9,1,S,S,S,S_S-S,Дорога через лес была проложена для снабжения людей провизией.,"[0.004056117497384548, 0.03194272890686989, 0.018200064077973366, 0.06373708695173264, 0.024636581540107727, 0.006341372616589069, 0.0049204034730792046, 0.006515355780720711, 0.031074602156877518, 0.008014940656721592, 0.03608503192663193, 0.04567611590027809]","[0.0023607059847563505, 0.008623367175459862, 0.012322498485445976, 0.011671999469399452, 0.013453757390379906, 0.005927420221269131, 0.006532641593366861, 0.005350177641957998, 0.007532954681664705, 0.007015240378677845, 0.007649630308151245, 0.005936376750469208]"
65,2,9,1,S,S,P,P_S-S,Дорога через лес были проложены для снабжения людей провизией.,"[0.011562831699848175, 0.03476015478372574, 0.0664811059832573, 0.012019440531730652, 0.04679035767912865, 0.030657967552542686, 0.011276707984507084, 0.027097851037979126, 0.012721809558570385, 0.014507582411170006, 0.025663411244750023, 0.07206635177135468]","[0.00617010984569788, 0.020934905856847763, 0.02141309157013893, 0.022033285349607468, 0.016936367377638817, 0.016180023550987244, 0.02441522106528282, 0.01693311333656311, 0.015181761234998703, 0.013483894988894463, 0.010151650756597519, 0.018106769770383835]"
66,3,9,1,S,P,S,S_S-P,Дорога через леса была проложена для снабжения людей провизией.,"[0.0018351534381508827, 0.02747332490980625, 0.011190064251422882, 0.10709480941295624, 0.010675406083464622, 0.004726739600300789, 0.002418763004243374, 0.003785506822168827, 0.02736111357808113, 0.0026110270991921425, 0.029180359095335007, 0.04460138827562332]","[0.0005804429529234767, 0.002320408821105957, 0.0031490474939346313, 0.005349049344658852, 0.0031516209710389376, 0.004701875150203705, 0.0009319765958935022, 0.001340252347290516, 0.0032684942707419395, 0.0011821591760963202, 0.0019345233449712396, 0.00301463739015162]"
